,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_per_room,rating_q1
340,12/12/2021,within an hour,100%,85%,t,,1,1,"['email', 'phone']",t,t,Sutherland Shire,-34.047564,151.1526483,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Ceiling fan"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Body soap"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Elevator"", ""Free parking on premises"", ""Stove"", ""Oven"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Wine glasses"", ""Host greets you"", ""Essentials"", ""Freezer"", ""Toaster"", ""Books and reading material"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Shared backyard"", ""Cooking basics"", ""Coffee"", ""Hot water kettle""]",2,40,1,2,40,40,2,t,7,23,53,207,13,13,1,78,30/09/2024,8/06/2025,4.92,5,4.92,4.92,4.92,5,4.85,f,1.49,103.5,0
341,21/10/2022,within an hour,100%,100%,f,,60,119,"['email', 'phone']",t,t,Holroyd,-33.81112,150.96878,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Wine glasses"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,365,1,4,365,365,3.7,t,3,32,62,63,2,1,0,6,18/05/2024,6/01/2025,3.5,3.5,3.5,3.5,4.5,4,3.5,t,0.15,85,0
342,27/07/2022,within an hour,100%,95%,t,,1,1,"['email', 'phone']",t,t,Penrith,-33.77996,150.69263,Entire home,Entire home/apt,6,1.5,1.5 baths,4,4,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Free driveway parking on premises \u2013 2 spaces"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Keypad"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Board games"", ""Electric stove"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Central air conditioning"", ""Bathtub"", ""Game console: PS3"", ""Oven"", ""Central heating"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Toaster"", ""65 inch HDTV with Disney+, Netflix"", ""Baking sheet"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",1,89,1,3,1125,1125,1,t,19,46,75,337,121,41,3,246,12/03/2023,9/06/2025,4.92,4.93,4.96,4.99,4.98,4.93,4.83,f,4.38,67,0
343,14/07/2015,within an hour,100%,99%,f,Bronte,32,293,"['email', 'phone', 'work_email']",t,t,North Sydney,-33.83603,151.20433,Entire rental unit,Entire home/apt,4,2,2 baths,2,2,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Dryer"", ""Hangers"", ""Body soap"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Shared pool"", ""TV"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Private gym""]",1,365,2,7,365,365,6.4,t,0,0,8,283,52,12,0,72,18/03/2022,21/04/2025,4.71,4.71,4.58,4.88,4.79,4.69,4.56,f,1.31,127,0
344,7/02/2023,within an hour,100%,100%,f,,1,1,"['email', 'phone']",t,t,Waverley,-33.886246,151.283066,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Free residential garage on premises \u2013 1 space"", ""Body soap"", ""Extra pillows and blankets"", ""Pool view"", ""Courtyard view"", ""Beach access \u2013 Beachfront"", ""Electric stove"", ""Garden view"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Clothing storage: closet"", ""Free washer \u2013 In unit"", ""Oven"", ""City skyline view"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Shared outdoor pool - available all year, open specific hours"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",2,90,2,2,1125,1125,2,t,0,9,35,84,3,0,0,0,24/05/2023,14/09/2023,4.33,4.67,5,3.67,5,5,3.67,f,0.12,133.5,0
345,11/11/2014,within an hour,100%,87%,t,,2,10,"['email', 'phone']",t,t,Sutherland Shire,-34.08211,151.15518,Entire rental unit,Entire home/apt,4,2,2 baths,2,3,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Bay view"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Beach view"", ""Pets allowed"", ""Cleaning products"", ""Blender"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Waterfront"", ""Extra pillows and blankets"", ""Board games"", ""Courtyard view"", ""Beach access \u2013 Beachfront"", ""Garden view"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Central air conditioning"", ""Private patio or balcony"", ""Outdoor shower"", ""Oven"", ""Barbecue utensils"", ""Self check-in"", ""Crib - available upon request"", ""Hot water"", ""Other stainless steel electric stove"", ""Free washer \u2013 In building"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""55 inch TV"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Free dryer"", ""High chair"", ""Private entrance""]",2,90,2,2,90,90,2,t,22,48,74,163,245,38,3,228,16/02/2015,6/06/2025,4.9,4.92,4.87,4.94,4.95,4.99,4.7,f,1.95,140,0
346,17/06/2020,N/A,N/A,44%,f,,9,9,"['email', 'phone']",t,t,The Hills Shire,-33.74599,150.95549,Entire serviced apartment,Entire home/apt,6,2,2 baths,3,3,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Gym"", ""Dryer"", ""Free parking on premises"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Hot water"", ""TV"", ""Heating"", ""Iron"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",1,1125,1,1,1125,1125,1,t,26,56,86,361,4,0,0,0,4/07/2020,8/05/2022,4.75,4.75,4.75,4.75,5,5,4.5,t,0.07,380,0
347,11/05/2019,within a day,100%,65%,t,,1,1,['phone'],t,t,Warringah,-33.72488293,151.2897218,Private room in home,Private room,2,1,1 private bath,1,1,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Hangers"", ""AL.IVE body soap"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: dresser"", ""Hot water"", ""Backyard"", ""32 inch HDTV with Netflix, standard cable"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Shampoo""]",1,4,1,1,4,4,1,t,0,0,1,76,45,9,0,54,26/10/2019,15/02/2025,4.87,4.91,4.96,4.98,5,4.91,4.84,f,0.65,135,0
348,22/08/2012,within an hour,100%,97%,t,,19,23,"['email', 'phone', 'work_email']",t,t,North Sydney,-33.826339,151.201182,Entire rental unit,Entire home/apt,5,2,2 baths,2,3,"[""Conditioner"", ""HDTV"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Stainless steel gas stove"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Free residential garage on premises \u2013 1 space"", ""Body soap"", ""Extra pillows and blankets"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Oven"", ""Clothing storage"", ""City skyline view"", ""Self check-in"", ""Hot water"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Sound system"", ""Wine glasses"", ""Essentials"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Patio or balcony"", ""Fast wifi \u2013 56 Mbps"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo"", ""First aid kit"", ""Rice maker"", ""Private entrance""]",2,150,2,5,150,150,4.1,t,19,43,66,66,7,7,2,42,12/04/2025,6/06/2025,4.86,5,5,4.86,4.86,5,4.86,f,3.13,169,0
349,24/10/2011,within an hour,100%,93%,t,,75,78,"['email', 'phone']",t,t,Manly,-33.79870775,151.2829767,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Portable fans"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Shower gel"", ""55 inch HDTV with Apple TV, Netflix"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Portable heater"", ""Body soap"", ""Waterfront"", ""Electric stove"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Central air conditioning"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""Shared beach access \u2013 Beachfront"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Stainless steel oven"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""Free dryer"", ""Exercise equipment"", ""Ethernet connection""]",3,365,3,3,365,365,3,t,10,29,59,254,38,24,3,144,29/12/2023,15/06/2025,4.92,4.92,4.92,4.89,4.95,4.92,4.79,t,2.12,250,0
350,13/01/2019,within an hour,100%,91%,t,Balgowlah,1,1,"['email', 'phone']",t,t,Manly,-33.80523,151.26883,Private room in home,Private room,2,1,1 private bath,1,1,"[""Kitchen"", ""Smoke alarm"", ""Washer"", ""Private pool"", ""Hot water"", ""TV"", ""Outdoor furniture"", ""Outdoor dining area"", ""Bathtub"", ""Wifi"", ""First aid kit"", ""BBQ grill""]",1,365,1,1,365,365,1,t,22,48,78,79,105,41,1,246,1/03/2023,1/06/2025,4.9,4.94,4.93,4.88,4.91,4.88,4.95,f,3.75,114,0
351,25/12/2019,within an hour,100%,98%,t,,1,1,"['email', 'phone']",t,t,Ryde,-33.7889773,151.1252781,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Air conditioning"", ""Central heating"", ""Self check-in"", ""Hot water"", ""TV"", ""Trash compactor"", ""Outdoor dining area"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Iron"", ""Smoke alarm"", ""Stainless steel oven"", ""Dining table"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",2,1125,1,2,1125,1125,2,t,25,53,83,170,166,48,0,255,12/12/2022,12/05/2025,4.83,4.83,4.8,4.7,4.93,4.7,4.78,f,5.42,169,0
352,23/07/2017,N/A,N/A,N/A,f,,1,1,"['email', 'phone']",t,t,Auburn,-33.8490217,151.0744048,Entire rental unit,Entire home/apt,10,3,3 baths,5,5,"[""Conditioner"", ""65 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Bose sound system with Bluetooth and aux"", ""Hangers"", ""BBQ grill"", ""Body soap"", ""Exterior security cameras on property"", ""Park view"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Free parking garage on premises \u2013 1 space"", ""Bathtub"", ""Sun loungers"", ""Stove"", ""Air conditioning"", ""Oven"", ""City skyline view"", ""Self check-in"", ""Hot water"", ""Record player"", ""Outdoor dining area"", ""Housekeeping - available at extra cost"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed""]",2,365,1,2,1125,1125,2,t,19,38,60,288,60,43,3,255,3/02/2024,12/06/2025,4.87,4.9,4.83,4.85,4.97,4.9,4.82,t,3.59,94.8,0
353,14/10/2016,within an hour,100%,98%,f,,3,5,"['email', 'phone', 'work_email']",t,t,Campbelltown,-34.04653,150.82061,Entire bungalow,Entire home/apt,4,1,1 bath,2,3,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Central air conditioning"", ""Private patio or balcony"", ""Stove"", ""Free washer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Valley view"", ""Shampoo"", ""Wifi"", ""First aid kit"", ""Private entrance""]",21,1125,21,21,1125,1125,21,t,0,5,35,36,18,0,0,0,23/05/2019,7/08/2021,4.89,4.78,4.89,5,4.94,4.78,4.5,f,0.24,349.5,0
354,28/08/2014,within an hour,100%,86%,t,,4,5,"['email', 'phone', 'work_email']",t,t,The Hills Shire,-33.68887,150.92799,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Gym"", ""Dryer"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Private patio or balcony"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Shared pool"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo""]",4,200,4,4,200,200,4,t,0,8,25,300,143,15,1,120,25/03/2015,30/05/2025,4.92,4.94,4.82,4.9,4.91,4.94,4.82,f,1.15,192,0
355,12/02/2023,within an hour,100%,63%,f,,1,1,['phone'],t,t,Sydney,-33.8780644,151.2217372,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,"[""Conditioner"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Cleaning products"", ""Body soap"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""Private entrance""]",2,365,2,2,365,365,2,t,0,5,32,123,14,2,0,12,22/05/2023,18/08/2024,5,5,5,5,5,4.86,5,f,0.55,308,1
356,9/03/2021,within a few hours,100%,100%,f,,4,4,"['email', 'phone']",t,t,North Sydney,-33.8510421,151.2161409,Entire rental unit,Entire home/apt,5,1,1 bath,2,4,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Dryer"", ""Waterfront"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Private patio or balcony"", ""Stove"", ""Self check-in"", ""Hot water"", ""TV"", ""Coffee maker"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Long term stays allowed"", ""High chair""]",2,365,2,4,365,365,2.1,t,9,21,32,151,85,30,1,180,20/12/2022,28/05/2025,4.76,4.88,4.8,4.71,4.75,4.94,4.68,f,2.8,193,0
357,5/12/2015,within an hour,100%,100%,f,,1,4,"['email', 'phone']",t,t,Waverley,-33.8910199,151.2471535,Private room in rental unit,Private room,2,1,1 private bath,1,1,"[""Conditioner"", ""Fast wifi \u2013 68 Mbps"", ""Free dryer \u2013 In unit"", ""Bay view"", ""Outdoor furniture"", ""Free street parking"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Pool view"", ""Room-darkening shades"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""48 inch HDTV with Chromecast, Netflix, premium cable"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Beach essentials"", ""Shared patio or balcony"", ""Free washer \u2013 In unit"", ""Shared hot tub - available all year, open specific hours"", ""City skyline view"", ""Hot water"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Mini fridge"", ""Clothing storage: walk-in closet and closet"", ""Host greets you"", ""Cleaning available during stay"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Coffee maker: espresso machine"", ""Laundromat nearby"", ""Dining table"", ""Kogan refrigerator"", ""Single level home"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Shampoo"", ""Private entrance""]",4,365,4,4,365,365,4,t,2,2,2,2,15,13,1,104,26/12/2023,20/05/2025,5,5,5,5,5,5,4.87,f,0.83,60,1
358,18/11/2022,within an hour,91%,90%,t,,1,1,"['email', 'phone']",t,t,Auburn,-33.84932,151.07227,Entire rental unit,Entire home/apt,6,2,2 baths,2,4,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Dishes and silverware"", ""Hangers"", ""Exterior security cameras on property"", ""Elevator"", ""Free parking on premises"", ""Hair dryer"", ""Bathtub"", ""Air conditioning"", ""Oven"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Freezer"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Ethernet connection""]",1,365,1,1,365,365,1,t,20,46,75,113,60,60,6,255,4/10/2024,16/06/2025,4.87,4.9,4.85,4.88,4.98,4.95,4.78,f,6.98,217,0
359,22/02/2025,within a day,90%,80%,f,,1,1,['phone'],f,f,Rockdale,-33.9986441,151.1332424,Entire home,Entire home/apt,6,2,2 baths,3,3,"[""Conditioner"", ""Clothing storage: walk-in closet and wardrobe"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Smoke alarm"", ""Coffee maker: espresso machine"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Free dryer"", ""First aid kit""]",2,365,2,2,365,365,2,t,29,59,87,350,7,7,1,42,16/03/2025,9/06/2025,4.86,4.86,4.86,5,5,4.86,4.57,f,2.23,161.33,0
360,26/09/2015,within an hour,100%,94%,t,Wollstonecraft/Waverton,2,2,"['email', 'phone']",t,t,Lane Cove,-33.82775,151.19546,Entire condo,Entire home/apt,3,1.5,1.5 baths,2,2,"[""Conditioner"", ""Portable fans"", ""Dishwasher"", ""Kitchen"", ""Smeg gas stove"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Bose sound system with Bluetooth and aux"", ""Hangers"", ""Portable heater"", ""BBQ grill"", ""Extra pillows and blankets"", ""Board games"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Samsung refrigerator"", ""Private patio or balcony"", ""49 inch HDTV with standard cable, DVD player"", ""Beach essentials"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Free residential garage on premises \u2013 3 spaces"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Smeg stainless steel oven"", ""Books and reading material"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Rice maker"", ""Ethernet connection"", ""Private entrance""]",5,30,5,7,30,30,5.1,t,0,28,46,46,15,1,0,10,28/12/2016,17/09/2024,4.87,5,4.93,4.8,4.87,4.87,4.87,f,0.15,112,0
