"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms","bathrooms_text","bedrooms","beds","amenities","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","estimated_occupancy_l365d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","reviews_per_month","price_per_room","rating_q1"
"246","2015-05-13","within an hour","100%","100%","f","Darlinghurst",14,63,"['email', 'phone']","t","t","Sydney",-33.87582,151.21311,"Entire rental unit","Entire home/apt",4,1,"1 bath",1,2,"[""Refrigerator"", ""Kitchen"", ""Microwave"", ""Dishes and silverware"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Building staff"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Essentials"", ""Iron"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Long term stays allowed""]",2,1125,2,2,1125,1125,2,"t",17,32,56,112,20,3,0,18,"2017-07-18","2025-02-23",4.25,4.25,4.15,4.7,4.85,4.7,4.15,"t",0.21,223,0
"247","2023-04-14","within an hour","100%","100%","f","",81,87,"['email', 'phone']","t","t","Sydney",-33.87827,151.20358,"Entire rental unit","Entire home/apt",5,1,"1 bath",2,0,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Dryer"", ""Hangers"", ""Breakfast"", ""Room-darkening shades"", ""Pool"", ""Elevator"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Bread maker"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Wine glasses"", ""Essentials"", ""Lockbox"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle""]",1,365,1,1,365,365,1,"t",13,37,59,227,53,43,3,255,"2024-02-07","2025-06-03",4.77,4.92,4.74,4.58,4.81,4.96,4.66,"t",3.2,82,0
"248","2023-04-16","within an hour","100%","100%","t","",4,4,"['email', 'phone']","t","t","Waverley",-33.8894552815036,151.272712566865,"Entire home","Entire home/apt",5,1,"1 bath",3,3,"[""Conditioner"", ""Ceiling fan"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Gas stove"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""High chair - available upon request"", ""Private patio or balcony"", ""Air conditioning"", ""Oven"", ""EV charger - level 2"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Heating"", ""Wine glasses"", ""Window guards"", ""Essentials"", ""Freezer"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Baking sheet"", ""Iron"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private entrance""]",3,365,2,3,1125,1125,3,"t",14,31,52,68,27,27,3,162,"2024-08-14","2025-05-31",4.96,4.96,4.96,5,5,4.96,4.96,"t",2.63,108,1
"249","2017-04-06","within an hour","100%","98%","t","",11,19,"['email', 'phone']","t","t","Bankstown",-33.9528885960482,151.034194806705,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dryer"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Essentials"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",2,90,2,2,1125,1125,2,"t",2,2,5,182,14,13,0,78,"2024-03-24","2025-05-15",4.79,4.93,4.86,4.86,5,4.79,4.79,"f",0.93,83,0
"250","2017-04-23","within a day","90%","90%","t","",1,1,"['email', 'phone']","t","t","Waverley",-33.90337,151.25393,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Refrigerator"", ""Kitchenette"", ""Microwave"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Private patio or balcony"", ""Air conditioning"", ""Self check-in"", ""Hot water"", ""TV"", ""Heating"", ""Lockbox"", ""Toaster"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""First aid kit""]",3,365,3,3,365,365,3,"t",2,14,32,91,38,38,1,228,"2024-07-06","2025-06-13",4.89,4.89,4.76,4.97,5,4.74,4.76,"f",3.29,130,0
"251","2015-06-01","within an hour","100%","99%","f","",1,3,"['email', 'phone', 'work_email']","t","t","Pittwater",-33.6589,151.31043,"Entire rental unit","Entire home/apt",2,1,"1 bath",0,1,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""TV with standard cable"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Central air conditioning"", ""Clothing storage: closet"", ""Stove"", ""Shared patio or balcony"", ""Oven"", ""Central heating"", ""Pocket wifi"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",90,1125,1,2,1125,1125,1.3,"t",11,41,66,149,554,61,2,255,"2016-12-17","2025-06-16",4.83,4.86,4.75,4.96,4.94,4.89,4.76,"f",5.35,99,0
"252","2016-05-15","within a day","100%","71%","f","",1,1,"['email', 'phone']","t","t","Warringah",-33.77212,151.28117,"Entire home","Entire home/apt",6,3,"3 baths",3,3,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Shower gel"", ""Dishes and silverware"", ""Blender"", ""Hangers"", ""BBQ grill"", ""Pool"", ""Free parking on premises"", ""Bed linens"", ""Bathtub"", ""Sun loungers"", ""Stove"", ""Air conditioning"", ""Outdoor shower"", ""Oven"", ""Barbecue utensils"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Backyard"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Sound system"", ""Wine glasses"", ""Coffee maker"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Fire pit"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Outdoor playground"", ""Exercise equipment""]",3,365,3,5,365,365,3.1,"t",0,0,0,20,2,2,0,12,"2025-02-26","2025-04-21",5,5,5,5,5,5,5,"f",0.54,250,1
"253","2022-09-29","within an hour","100%","100%","f","",3,8,"['email', 'phone']","t","t","Penrith",-33.7708948615167,150.779972132383,"Entire home","Entire home/apt",10,1.5,"1.5 baths",5,5,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Dishes and silverware"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""TV"", ""Heating"", ""Wine glasses"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Wifi"", ""Hot water kettle"", ""Other stove"", ""3\u548c1 shampoo"", ""Private entrance""]",2,365,2,3,365,365,2.8,"t",18,44,74,168,2,2,1,12,"2025-05-10","2025-06-02",4.5,5,5,5,5,4.5,5,"t",1.54,45.4,0
"254","2014-05-02","within a few hours","88%","57%","f","",2,2,"['email', 'phone']","t","t","Sydney",-33.88654,151.21377,"Private room in home","Private room",2,1,"1 private bath",1,1,"[""Ceiling fan"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Free street parking"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Pets allowed"", ""Hangers"", ""Bed linens"", ""Stove"", ""Air conditioning"", ""Oven"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Heating"", ""Dedicated workspace"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Clothing storage: closet and wardrobe"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Hot water kettle"", ""Long term stays allowed""]",2,60,2,2,60,60,2,"t",21,40,40,40,2,2,1,12,"2025-03-28","2025-05-29",5,5,5,5,5,5,5,"f",0.73,131,1
"255","2018-04-13","within an hour","100%","100%","t","",2,2,"['email', 'phone']","t","t","Canterbury",-33.92339,151.13639,"Entire rental unit","Entire home/apt",4,1,"1 bath",2,3,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Free carport on premises \u2013 1 space"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Body soap"", ""Extra pillows and blankets"", ""Electric stove"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Central air conditioning"", ""Bathtub"", ""Free washer \u2013 In unit"", ""TV with Netflix"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""Trash compactor"", ""Heating"", ""Mini fridge"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Crib - always at the listing"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",2,365,2,3,1125,1125,2.1,"t",9,22,52,284,6,6,2,36,"2025-03-08","2025-06-06",4.67,4.67,5,4.83,5,4.67,4.83,"t",1.76,64,0
"256","2015-11-21","within an hour","100%","100%","t","",3,5,"['email', 'phone']","t","t","Sutherland Shire",-34.08181,151.15775,"Entire home","Entire home/apt",2,1,"1 bath",1,1,"[""Portable fans"", ""HDTV"", ""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Sukin body soap"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Sukin conditioner"", ""Blender"", ""Sea view"", ""Hangers"", ""Waterfront"", ""Extra pillows and blankets"", ""Electric stove"", ""Room-darkening shades"", ""EV charger"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Private patio or balcony"", ""Outdoor shower"", ""Beach essentials"", ""Oven"", ""Self check-in"", ""Hot water"", ""Outdoor dining area"", ""Dedicated workspace"", ""Bluetooth sound system"", ""Sukin shampoo"", ""Mini fridge"", ""Wine glasses"", ""Essentials"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Coffee"", ""Radiant heating"", ""Wifi"", ""Hot water kettle"", ""First aid kit"", ""Shared beach access"", ""Ethernet connection"", ""Private entrance""]",2,1125,2,2,2,1125,2,"t",10,21,39,277,64,19,2,114,"2022-11-05","2025-05-31",4.86,4.88,4.92,4.89,4.84,4.92,4.66,"t",2.01,258,0
"257","2015-12-06","within a day","67%","75%","f","",1,4,"['email', 'phone']","t","t","Canada Bay",-33.84871,151.15096,"Private room in rental unit","Private room",1,1.5,"1.5 shared baths",1,1,"[""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Microwave"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Lock on bedroom door"", ""Free parking on premises"", ""Fire extinguisher"", ""Bed linens"", ""Bathtub"", ""Private patio or balcony"", ""Stove"", ""Window AC unit"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""TV"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Stainless steel oven"", ""Coffee maker: espresso machine"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Hot water kettle"", ""First aid kit""]",3,365,3,3,365,365,3,"t",11,11,11,11,20,8,0,48,"2022-12-22","2025-04-06",5,5,5,4.95,4.95,4.9,4.9,"f",0.66,95,1
"258","2021-08-01","within an hour","100%","100%","f","",1,1,"['phone']","t","t","Blacktown",-33.7512108,150.8984676,"Entire guesthouse","Entire home/apt",4,1,"1 bath",2,2,"[""Conditioner"", ""Ceiling fan"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Gas stove"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Private patio or balcony"", ""Self check-in"", ""Bidet"", ""Hot water"", ""Children\u2019s books and toys"", ""Free washer \u2013 In building"", ""AC - split type ductless system"", ""40 inch TV"", ""Wine glasses"", ""Backyard - Fully fenced"", ""Freezer"", ""Lockbox"", ""Cleaning available during stay"", ""Toaster"", ""Books and reading material"", ""Baking sheet"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Long term stays allowed"", ""Dining table"", ""Single level home"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Single oven"", ""Hot water kettle"", ""First aid kit"", ""Private entrance""]",2,1125,2,2,1125,1125,2,"t",6,28,56,329,3,3,3,18,"2025-06-01","2025-06-10",5,5,5,5,5,5,5,"t",3,68,1
"259","2023-01-05","within an hour","100%","99%","f","",50,83,"['email', 'phone']","t","t","Bankstown",-33.9546767,150.9941755,"Private room in home","Private room",2,2,"2 shared baths",1,1,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Stove"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Essentials"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",4,365,1,4,365,365,2.8,"t",8,30,58,333,9,9,1,72,"2024-10-15","2025-06-04",4.78,4.44,4.56,5,4.56,4.67,4.78,"f",1.1,52,0
"260","2015-09-11","within an hour","100%","90%","f","",1,1,"['email', 'phone']","t","t","Ku-Ring-Gai",-33.74814,151.17245,"Entire home","Entire home/apt",8,4.5,"4.5 baths",4,5,"[""Refrigerator"", ""Washer"", ""Pets allowed"", ""Hangers"", ""Pool"", ""Free parking on premises"", ""Hair dryer"", ""Air conditioning"", ""Smart lock"", ""Self check-in"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Backyard - Fully fenced"", ""Essentials"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Private entrance""]",2,360,1,4,360,360,1.8,"t",28,58,88,348,10,7,0,42,"2023-01-19","2025-04-27",4.6,4.6,4.6,4.7,4.7,4.6,4.2,"f",0.34,169.75,0
"261","2023-11-20","within an hour","100%","98%","t","",5,11,"['email', 'phone']","t","t","Marrickville",-33.9156663241755,151.16649190152,"Private room in home","Private room",2,2,"2 shared baths",1,1,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Paid parking off premises"", ""Hangers"", ""Lock on bedroom door"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Portable air conditioning"", ""Stove"", ""Clothing storage"", ""Hot water"", ""TV"", ""Backyard"", ""Outdoor dining area"", ""Wine glasses"", ""Host greets you"", ""Essentials"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Single level home"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Long term stays allowed"", ""Rice maker""]",7,365,7,22,365,365,7.9,"t",6,36,66,341,11,7,0,98,"2023-12-09","2025-05-10",4.91,4.91,5,5,5,5,5,"t",0.59,93,0
"262","2014-08-03","within an hour","100%","100%","f","Maroubra",1,1,"['email', 'phone']","t","t","Randwick",-33.95349,151.24939,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Gas stove"", ""42 inch HDTV with Netflix, standard cable"", ""Free street parking"", ""Coffee maker: french press"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Blender"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Board games"", ""Free driveway parking on premises \u2013 1 space"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Bathtub"", ""Beach essentials"", ""Oven"", ""Clothing storage"", ""Self check-in"", ""Hot water"", ""Record player"", ""Free washer \u2013 In building"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Freezer"", ""Lockbox"", ""Toaster"", ""Books and reading material"", ""Iron"", ""Smoke alarm"", ""Laundromat nearby"", ""Sound system with aux"", ""Dining table"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 55 Mbps"", ""Cooking basics"", ""Coffee"", ""Hot water kettle"", ""Shampoo"", ""First aid kit"", ""Shared beach access"", ""Rice maker"", ""Ethernet connection""]",2,99,2,5,99,99,2.2,"t",1,16,25,58,52,5,0,30,"2018-12-05","2025-01-01",4.94,4.96,4.94,4.94,5,4.75,4.83,"f",0.65,153,0
"263","2016-10-23","within a few hours","83%","25%","f","North Bondi",1,2,"['email', 'phone']","t","t","Waverley",-33.88727,151.27753,"Entire rental unit","Entire home/apt",2,1,"1 bath",1,1,"[""Portable fans"", ""Refrigerator"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Washer"", ""Microwave"", ""Free street parking"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Paid parking off premises"", ""Hangers"", ""HDTV with Netflix, DVD player"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Oven"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Toaster"", ""Luggage dropoff allowed"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Smoke alarm"", ""Long term stays allowed"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit""]",7,730,1,7,730,730,7,"t",0,9,9,28,56,5,0,70,"2017-02-27","2025-04-28",4.89,4.89,4.79,4.96,4.96,4.98,4.85,"f",0.55,147,0
"264","2013-03-07","within a few hours","100%","62%","f","",4,10,"['email', 'phone', 'work_email']","t","t","Sydney",-33.8765,151.19612,"Entire rental unit","Entire home/apt",4,1,"1 bath",2,2,"[""Refrigerator"", ""Kitchen"", ""Washer"", ""Microwave"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Cleaning products"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Mosquito net"", ""Hair dryer"", ""Bed linens"", ""Bathtub"", ""Stove"", ""Air conditioning"", ""Oven"", ""Clothing storage"", ""Hot water"", ""TV"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Freezer"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""Safe"", ""Ethernet connection""]",1,365,1,1,365,365,1,"t",0,0,0,10,30,30,0,180,"2024-11-26","2025-05-01",4.7,4.73,4.73,4.83,4.93,4.77,4.63,"f",4.41,54,0
"265","2019-06-28","within an hour","100%","99%","f","",70,82,"['email', 'phone', 'work_email']","t","t","Sydney",-33.8602142,151.2038356,"Entire home","Entire home/apt",10,2,"2 baths",4,6,"[""Conditioner"", ""Portable fans"", ""Refrigerator"", ""Dishwasher"", ""Kitchen"", ""Microwave"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Pets allowed"", ""Cleaning products"", ""Paid parking off premises"", ""Hangers"", ""Body soap"", ""Hair dryer"", ""Bed linens"", ""Fire extinguisher"", ""Bathtub"", ""Stove"", ""Oven"", ""Clothing storage"", ""Hot water"", ""TV"", ""Heating"", ""Dedicated workspace"", ""Wine glasses"", ""Coffee maker"", ""Freezer"", ""Toaster"", ""Smoke alarm"", ""Laundromat nearby"", ""Dining table"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Hot water kettle"", ""First aid kit"", ""High chair"", ""Private entrance""]",2,1125,1,2,1125,1125,2,"t",4,18,36,274,3,3,3,18,"2025-05-20","2025-06-10",2.33,2.33,2.67,4.67,4.67,4.67,2,"f",3,142.5,0
